Subject,Day,Task,Trial,RMS_mean,RMS_std,Env_mean,BurstDur_mean_s,PeakFreq_mean_Hz,CoContrIndex,RMS_flexors,RMS_extensors,RMS_bicep,RMS_lat_tri,RMS_long_tri,CoContr_FlexExt,CoContr_BicTri,RMS_extractor,MNF,MDF,PKF,IEMG,VAR
PT_09,1,Tapes,2,113.6428146802208,75.81973661586511,106.38613049584112,55.8868046875,0.155029296875,0.35549885775892803,42.632095830021505,114.34773832207013,137.1933517497724,220.88372435929944,129.26413861560218,0.35549885775892803,0.7272767300987966,113.6428146802208,0.6739344192561594,0.3609657287597656,0.0400543212890625,12766335.659500934,2239.4735002792004
PT_09,1,Tapes,3,122.08953152474294,89.71646862730776,115.07287352198497,52.422742187500006,0.11474609375,0.3736535825659672,44.369267124504134,122.50657135498017,154.0385576960646,254.12303936478693,116.0647397102199,0.3736535825659672,0.8006706505368784,122.08953152474294,0.78139609062731,0.4863739013671875,0.09584426879882812,13808744.822638195,2491.331810095761
PT_09,1,Tapes,4,129.24134470812427,99.71178813375721,119.82790650769776,47.3059375,0.1202392578125,0.2644508449275932,36.57761732042327,132.67585771993748,158.31180004284428,281.13059924320635,134.51213951670974,0.2644508449275932,0.7690065727488623,129.24134470812427,0.6612490108497678,0.3056526184082031,0.09632110595703125,14379383.94901621,3293.207923832254
PT_09,1,Tapes,5,120.9008208795763,100.20887714066272,111.75129694419434,44.1111171875,0.1434326171875,0.15389600499951095,22.762201983939388,134.16030581571823,149.64858950470864,251.63746296635327,138.02057726396453,0.15389600499951095,0.7569918527808928,120.9008208795763,0.6335502412010574,0.29921531677246094,0.10061264038085938,13410179.041489394,2921.762438410758
PT_09,1,Tapes_standing,1,116.87275476258083,117.0253301694839,104.81611243059507,29.8233125,0.2386474609375,0.16157798911949797,25.757530809760542,124.38565082263793,182.80621923179237,225.65195359941873,97.29859698064264,0.16157798911949797,0.7774085539755254,116.87275476258083,0.5569638906996357,0.2467632293701172,0.022172927856445312,12579208.869764335,3887.385585335481
PT_09,1,Tapes_standing,2,133.11810606033308,143.85711175043792,118.71829075899623,25.2134921875,0.3656005859375,0.1072913329006065,21.033505725592878,150.18227386245312,227.23697911286493,206.19501572469034,132.65886001557337,0.1072913329006065,0.6541159961643079,133.11810606033308,0.738652273651278,0.5028247833251953,0.04029273986816406,14247423.3988173,5360.18721161818
PT_09,1,Tapes_standing,3,114.18425061072321,143.8392487852363,103.28584520536978,21.16590625,0.31982421875,0.03381445028349957,6.736710539594132,139.09030940182916,212.1603772931929,134.22785515961806,132.8947889181758,0.03381445028349957,0.6030139463821176,114.18425061072321,0.3740534002853538,0.2675056457519531,0.008344650268554688,12395504.040015083,4079.4483320557683
PT_09,1,Tapes_standing,4,123.89515691024673,154.83957190041687,114.2394976488564,20.427445312499998,0.360107421875,0.08367799275854569,13.830140297907331,162.73618203432272,220.97053129009373,123.95255860751935,138.47867449179614,0.08367799275854569,0.5866107370058987,123.89515691024673,0.43289014829905287,0.3452301025390625,0.021457672119140625,13709747.247137243,4691.443999964856
PT_09,1,Tapes_standing,5,115.4796031825912,148.82801748039145,108.45205001432922,21.2357734375,0.09033203125,0.07920451334938297,12.906887626116871,150.22325730744848,207.20028145201755,114.37010107864116,131.6234761035402,0.07920451334938297,0.5762295260292088,115.4796031825912,0.4798067706757285,0.3654956817626953,0.011682510375976562,13015046.912872443,3357.0937180457304
PT_09,1,Tapes_cog_load,1,111.59215759216872,75.8094865242525,106.90955867116293,56.363765625,0.4327392578125,0.4424431011071641,48.29197462819096,109.70161749723728,136.12201328757402,224.27210830799578,108.79655021577952,0.4424431011071641,0.7990908332061335,111.59215759216872,0.8473466237004634,0.545501708984375,0.0629425048828125,12829147.040539552,1418.0526526460653
PT_09,1,Tapes_cog_load,2,98.36112247343569,68.83601315243277,90.84174920031128,49.015390624999995,0.2313232421875,0.3281358409636521,35.201133396405645,101.64182087336131,122.54702891445832,188.08605461381137,107.0857346950109,0.3281358409636521,0.8058152199318207,98.36112247343569,0.6261624335677849,0.3371238708496094,0.11348724365234375,10901119.197089478,1704.6759651267862
PT_09,1,Tapes_cog_load,3,102.49423723230564,69.46095365147801,97.46088122489155,56.20554687500001,0.244140625,0.3963048992761216,43.07710060779501,108.0521946500617,121.23776849018527,195.76710169996764,102.28922909302196,0.3963048992761216,0.7748850624862389,102.49423723230564,0.897150809547729,0.5805492401123047,0.13709068298339844,11695305.746986987,1444.7641833100217
PT_09,1,Tapes_cog_load,4,100.19042440367721,73.2926702763035,95.75428760177434,56.478234375,0.2508544921875,0.3714684286559949,39.510402214940335,106.51401185057018,104.20809336878216,207.28386230951713,109.37246121932864,0.3714684286559949,0.6540473667427495,100.19042440367721,0.9459345986772298,0.6959438323974609,0.04792213439941406,11490514.512212921,1294.0529318523536
PT_09,1,Tapes_cog_load,5,122.83848879293507,86.18928997392284,115.98902601951207,53.7466953125,0.9490966796875,0.37452583812987006,49.29496960702346,131.36133805210605,129.14612684639292,249.09085180821353,133.42117603263623,0.37452583812987006,0.6756898205848098,122.83848879293507,0.932803942326337,0.7288455963134766,0.37980079650878906,13918683.122341448,2469.4465784936447
PT_09,2,Tapes,1,144.2879148877209,68.31574813455455,134.66678069177988,46.6279375,0.323486328125,0.5369161320437732,93.00903355261141,164.93503498266682,111.58461120361217,212.280606423502,194.27164166847078,0.5369161320437732,0.5479522360262618,144.2879148877209,0.8401322822709276,0.5831718444824219,0.041961669921875,16160013.683013584,3285.021793799835
PT_09,2,Tapes,2,173.0275039076194,80.75314122429604,160.38436562245084,48.307140625,0.5474853515625,0.6681241192388442,120.30590798774263,181.65543552702138,157.05997492611053,265.6192962496018,203.5977497139688,0.6681241192388442,0.6740374461247484,173.0275039076194,0.8391208302882712,0.5414485931396484,0.2548694610595703,18123433.315336943,5447.116205071223
PT_09,2,Tapes,3,177.87004168571278,75.9673233383606,168.2649489362737,57.0358671875,0.71533203125,0.6955571368167427,129.40901829947745,187.75181940312487,158.86526857032428,267.7111817866348,203.3393640127257,0.6955571368167427,0.6762240041127304,177.87004168571278,1.0451068138964867,0.8420944213867188,0.4444122314453125,20191793.87235284,4138.520432105055
PT_09,2,Tapes,4,180.0966144415151,71.55563538417614,167.38663572975597,49.0752109375,0.7122802734375,0.779103730937296,141.83149275524224,172.14209889503113,165.30671367744108,274.0437612373238,212.32850256552032,0.779103730937296,0.6732908545326883,180.0966144415151,0.8744997329796728,0.6213188171386719,0.24747848510742188,20086396.287570715,5284.587509458919
PT_09,2,Tapes,5,191.08823309048262,80.54015034722408,179.04516858845702,54.3515703125,0.6427001953125,0.6754956262104036,137.23946658832233,204.11677564764798,166.25111957433768,282.6492605669187,228.62837976450243,0.6754956262104036,0.6460972491588074,191.08823309048262,0.9926823665202116,0.7431507110595703,0.4317760467529297,21485420.23061484,5609.862745363622
PT_09,2,Tapes_standing,1,176.0628115022644,75.89823303263117,164.56792000441283,51.82849999999999,0.5865478515625,0.6365591050121627,120.82386682573805,189.90773925332766,159.12629376088495,264.13614836074123,206.53078933814862,0.6365591050121627,0.6640768814446312,176.0628115022644,0.8977393354474106,0.6015300750732422,0.2677440643310547,19353187.392518952,4763.0357652310995
PT_09,2,Tapes_standing,2,186.23497642526232,79.10269215146782,175.06643840455322,50.959828125,0.6866455078125,0.6341151859871182,127.02104092997553,201.50928341517238,165.45295237467258,277.35031131371795,225.1568417497889,0.6341151859871182,0.6612107972287924,186.23497642526232,0.9500013416557999,0.6968975067138672,0.3733634948730469,21007972.608546387,5066.697909190114
PT_09,2,Tapes_standing,3,190.5015615380135,76.24122536723247,178.7245769415197,54.14812499999999,0.67138671875,0.6828168116732588,137.6755343021502,201.106634103143,170.1707493228105,280.8887156367805,225.6077737712019,0.6828168116732588,0.6699142821407926,190.5015615380135,1.0010587483732285,0.7598400115966797,0.5972385406494141,21446949.23298236,5381.881917237749
PT_09,2,Tapes_standing,4,193.99973034781527,78.72423363876614,182.28227955023846,51.3643359375,0.6884765625,0.671440686092192,136.48629793185086,204.2790736875406,180.24084267738291,288.10972451952307,226.80476810329412,0.671440686092192,0.7026572289117275,193.99973034781527,0.993010530564526,0.7684230804443359,0.3027915954589844,21837417.090118565,5496.996689355343
PT_09,2,Tapes_standing,5,200.58589568354637,79.56978379919578,187.88308224294073,51.374539062500006,0.6500244140625,0.6387174766339141,140.2233156111695,218.67308683147294,180.40007839543284,294.5955959223518,231.9745464569242,0.6387174766339141,0.6803641813014173,200.58589568354637,0.9129092048439651,0.7023811340332031,0.5269050598144531,22508393.2527043,5816.234772771487
PT_09,3,Tapes,1,157.48632008594439,60.80572760901942,147.07248935789048,50.895687499999994,0.428466796875,0.7156596005388399,183.68954141524887,134.79106004506662,170.568923546678,175.9653469887687,111.49047509305949,0.7156596005388399,0.7134282826203777,157.48632008594439,0.9675809766866865,0.7424354553222656,0.3917217254638672,17648698.722946856,3688.322608280372
PT_09,3,Tapes,2,193.52654326610872,65.45598553961916,179.51485916163892,50.884874999999994,0.7867431640625,0.7488139422589083,209.19983421157994,170.4845488116397,198.50622559212204,218.94610055343517,177.21704538500734,0.7488139422589083,0.721484674783598,193.52654326610872,1.0254226005889753,0.8368492126464844,0.4096031188964844,21541783.09939667,6030.641600107536
PT_09,3,Tapes,3,201.90039778880904,70.29008122273167,187.28499652524377,51.2640234375,0.648193359375,0.7427415932324217,222.44037461333406,177.49289872227823,199.7903821684748,233.3038904225143,182.3638536301184,0.7427415932324217,0.7329778766953399,201.90039778880904,0.9806238686028674,0.7519721984863281,0.44465065002441406,22474199.58302925,6569.839427016541
PT_09,3,Tapes,4,178.22654258680805,69.11610602939214,165.53294906246322,52.7164375,0.6072998046875,0.8170920774672848,173.4705205043673,162.51529800852066,171.5083382437754,235.0312492730771,177.5504924017261,0.8170920774672848,0.7502655246076144,178.22654258680805,0.9390455343399496,0.7414817810058594,0.5555152893066406,19863953.88749559,4896.602363391317
PT_09,3,Tapes,5,199.85785426175676,75.31095156558136,188.5475246820613,56.3681953125,0.9326171875,0.7939897160541919,209.26022464918847,181.30339430365507,196.91069725420508,244.2474787471821,180.48116682166625,0.7939897160541919,0.777301306286478,199.85785426175676,1.030631542387995,0.9038448333740234,0.6253719329833984,22625702.961847357,4904.756790859732
PT_09,3,Tapes_standing,1,231.8987646260874,77.98164358581518,215.21017267695123,50.122140625,0.8233642578125,0.8090699967549405,228.67974562596763,211.74621606340673,243.50164950155659,266.4092734328034,232.56995552246855,0.8090699967549405,0.7115777031804242,231.8987646260874,0.9671059388526678,0.8463859558105469,0.27871131896972656,25825220.72123415,8696.935263424057
PT_09,3,Tapes_standing,2,214.09208252328636,73.17970460120063,199.8309367545457,53.8212890625,1.01318359375,0.8159533437825461,215.36088908791538,192.08944447285873,225.72712409436042,242.67909318904515,214.7036303439636,0.8159533437825461,0.7327436028295797,214.09208252328636,1.1279359426209727,0.9341239929199219,0.6940364837646484,23939746.22319457,7137.043123331372
PT_09,3,Tapes_standing,3,198.9710835985589,74.67212488437276,187.40109917372146,54.158453125,1.053466796875,0.8550600850025835,188.73096416847812,189.50030997744432,219.46024511741618,242.00882609041275,169.54910819360873,0.8550600850025835,0.7522038766435113,198.9710835985589,1.0949098487605888,0.9891986846923828,0.8046627044677734,22488131.90084657,5302.234964932926
PT_09,3,Tapes_standing,4,220.50265274239015,80.3873230844736,204.33144002319185,52.7304140625,1.0089111328125,0.8025486894957408,229.16697822672606,193.49223629730855,226.3897190896274,248.51107130848285,224.94233931711952,0.8025486894957408,0.7562226102393628,220.50265274239015,1.0868405425447891,0.9915828704833984,0.9627342224121094,24519772.80278302,8722.603728613118
PT_09,3,Tapes_standing,5,207.44806644471257,75.67238378634204,192.6324675626546,51.8553984375,1.068115234375,0.7581940322302562,230.65509775316252,181.0176364248992,223.87670930799916,235.5512870482832,161.95452864677978,0.7581940322302562,0.7208380745601358,207.44806644471257,0.9755158963145814,0.858306884765625,0.476837158203125,23115896.107518554,7239.560070089705
PT_09,3,Tapes_cog_load,1,165.29627011284242,64.60488305966189,154.7998034549068,52.610421875,0.479736328125,0.8150681340068652,158.78814823526756,156.48322580888552,163.80371321532851,213.2184419849217,154.08555749548054,0.8150681340068652,0.7499073827766032,165.29627011284242,0.9487225461723575,0.7262229919433594,0.4611015319824219,18575976.414588813,3818.577799799606
PT_09,3,Tapes_cog_load,2,164.89522020388085,69.49225806980454,154.026670936071,54.2052890625,0.0836181640625,0.8312852741365385,153.26204868188512,156.50519872433276,162.49570134163517,217.4614449690963,160.98045798550743,0.8312852741365385,0.748716903558078,164.89522020388085,0.8679646994118211,0.6895065307617188,0.2410411834716797,18483200.51232852,4123.242205131045
PT_09,3,Tapes_cog_load,3,171.7081190135116,63.90681522285368,159.827495158593,51.132093749999996,0.726318359375,0.8248539850041833,168.88944075250433,160.0814796165074,168.42639106357564,214.96807273430056,165.87272194815225,0.8248539850041833,0.7376234687743493,171.7081190135116,0.8841089302592199,0.7145404815673828,0.34165382385253906,19179299.419031158,4462.789161086246
PT_09,3,Tapes_cog_load,4,196.97218015546497,74.3900002234895,185.08393004770699,50.1805078125,0.762939453125,0.8363329728644721,182.27084314003056,192.63682959478194,193.1952712223895,245.97019720882957,196.4720735479777,0.8363329728644721,0.7597904648726332,196.97218015546497,1.0907359555958707,0.9002685546875,0.5321502685546875,22210071.60572484,5097.759114467792
PT_09,3,Tapes_cog_load,5,189.35507088083938,78.60978684970027,177.4290243837175,53.590242187499996,0.9844970703125,0.8254833532272546,170.01457327660637,185.6721667551985,179.95136769762294,247.4573345309272,197.16101589779237,0.8254833532272546,0.7336668538635857,189.35507088083938,1.0278534852254608,0.9589195251464844,0.5772113800048828,21291482.926046096,5325.059903917238
PT_09,4,Tapes,2,169.85162879350716,65.87887613168557,158.55572668235908,53.119109374999994,0.8172607421875,0.6980719919849634,135.25815692567716,196.33018608078999,121.16893408183277,229.683841907641,201.30201555311618,0.6980719919849634,0.5699570367845752,169.85162879350716,0.9139271176379239,0.7212162017822266,0.1583099365234375,19026687.201883085,4345.167513599488
PT_09,4,Tapes,3,183.12915176204535,68.56985599621144,172.49059441955512,56.113890624999996,0.72998046875,0.7420835917043127,153.66138066054862,204.31628340654197,134.76191054067712,246.78196529147473,210.6586388429184,0.7420835917043127,0.5968277247321903,183.12915176204535,1.020221719410629,0.7781982421875,0.5853176116943359,20698871.330346614,4483.1226398484905
